"GEO_ID","NAME","P5_001N","P5_002N","P5_003N","P5_004N","P5_005N","P5_006N","P5_007N","P5_008N","P5_009N","P5_010N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Institutionalized population:"," !!Total:!!Institutionalized population:!!Correctional facilities for adults"," !!Total:!!Institutionalized population:!!Juvenile facilities"," !!Total:!!Institutionalized population:!!Nursing facilities/Skilled-nursing facilities"," !!Total:!!Institutionalized population:!!Other institutional facilities"," !!Total:!!Noninstitutionalized population:"," !!Total:!!Noninstitutionalized population:!!College/University student housing"," !!Total:!!Noninstitutionalized population:!!Military quarters"," !!Total:!!Noninstitutionalized population:!!Other noninstitutional facilities",
"1400000US17089854401","Census Tract 8544.01, Kane County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17089854402","Census Tract 8544.02, Kane County, Illinois","118","118","0","0","118","0","0","0","0","0",
"1400000US17089854403","Census Tract 8544.03, Kane County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17089854504","Census Tract 8545.04, Kane County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17089854505","Census Tract 8545.05, Kane County, Illinois","256","256","0","0","256","0","0","0","0","0",
"1400000US17089854506","Census Tract 8545.06, Kane County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17089854507","Census Tract 8545.07, Kane County, Illinois","30","0","0","0","0","0","30","26","0","4",
"1400000US17089854508","Census Tract 8545.08, Kane County, Illinois","69","69","0","0","69","0","0","0","0","0",
"1400000US17089854509","Census Tract 8545.09, Kane County, Illinois","52","0","0","0","0","0","52","0","0","52",
"1400000US17089854600","Census Tract 8546, Kane County, Illinois","94","0","0","0","0","0","94","0","0","94",
"1400000US17089854700","Census Tract 8547, Kane County, Illinois","221","0","0","0","0","0","221","0","0","221",
"1400000US17089854800","Census Tract 8548, Kane County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17089854900","Census Tract 8549, Kane County, Illinois","21","21","0","0","0","21","0","0","0","0",
"1400000US17091010100","Census Tract 101, Kankakee County, Illinois","19","0","0","0","0","0","19","0","0","19",
"1400000US17091010201","Census Tract 102.01, Kankakee County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17091010203","Census Tract 102.03, Kankakee County, Illinois","1","0","0","0","0","0","1","0","0","1",
"1400000US17091010204","Census Tract 102.04, Kankakee County, Illinois","363","345","0","97","248","0","18","0","0","18",
"1400000US17091010300","Census Tract 103, Kankakee County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17091010400","Census Tract 104, Kankakee County, Illinois","10","0","0","0","0","0","10","0","0","10",
"1400000US17091010500","Census Tract 105, Kankakee County, Illinois","429","80","0","0","80","0","349","329","0","20",
"1400000US17091010601","Census Tract 106.01, Kankakee County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17091010602","Census Tract 106.02, Kankakee County, Illinois","124","124","0","0","0","124","0","0","0","0",
"1400000US17091010701","Census Tract 107.01, Kankakee County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17091010702","Census Tract 107.02, Kankakee County, Illinois","76","66","0","0","66","0","10","0","0","10",
"1400000US17091010800","Census Tract 108, Kankakee County, Illinois","82","68","0","0","68","0","14","0","0","14",
"1400000US17091010900","Census Tract 109, Kankakee County, Illinois","107","9","0","9","0","0","98","0","0","98",
"1400000US17091011000","Census Tract 110, Kankakee County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17091011100","Census Tract 111, Kankakee County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17091011200","Census Tract 112, Kankakee County, Illinois","14","0","0","0","0","0","14","0","0","14",
"1400000US17091011300","Census Tract 113, Kankakee County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17091011400","Census Tract 114, Kankakee County, Illinois","4","0","0","0","0","0","4","0","0","4",
"1400000US17091011500","Census Tract 115, Kankakee County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17091011600","Census Tract 116, Kankakee County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17091011700","Census Tract 117, Kankakee County, Illinois","122","105","0","0","105","0","17","0","0","17",
"1400000US17091011800","Census Tract 118, Kankakee County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17091011900","Census Tract 119, Kankakee County, Illinois","14","0","0","0","0","0","14","0","0","14",
"1400000US17091012000","Census Tract 120, Kankakee County, Illinois","1520","156","0","0","156","0","1364","1338","0","26",
"1400000US17091012100","Census Tract 121, Kankakee County, Illinois","107","107","0","0","79","28","0","0","0","0",
"1400000US17091012200","Census Tract 122, Kankakee County, Illinois","16","0","0","0","0","0","16","0","0","16",
"1400000US17091012300","Census Tract 123, Kankakee County, Illinois","268","231","215","16","0","0","37","0","0","37",
"1400000US17091012400","Census Tract 124, Kankakee County, Illinois","3","0","0","0","0","0","3","0","0","3",
"1400000US17091012500","Census Tract 125, Kankakee County, Illinois","451","0","0","0","0","0","451","0","0","451",
"1400000US17091012600","Census Tract 126, Kankakee County, Illinois","117","117","117","0","0","0","0","0","0","0",
"1400000US17093890103","Census Tract 8901.03, Kendall County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17093890104","Census Tract 8901.04, Kendall County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17093890105","Census Tract 8901.05, Kendall County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17093890106","Census Tract 8901.06, Kendall County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17093890107","Census Tract 8901.07, Kendall County, Illinois","79","79","0","0","79","0","0","0","0","0",
"1400000US17093890108","Census Tract 8901.08, Kendall County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17093890201","Census Tract 8902.01, Kendall County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17093890202","Census Tract 8902.02, Kendall County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17093890301","Census Tract 8903.01, Kendall County, Illinois","3","0","0","0","0","0","3","0","0","3",
"1400000US17093890302","Census Tract 8903.02, Kendall County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17093890401","Census Tract 8904.01, Kendall County, Illinois","258","248","130","0","118","0","10","0","0","10",
"1400000US17093890402","Census Tract 8904.02, Kendall County, Illinois","17","0","0","0","0","0","17","0","0","17",
"1400000US17093890403","Census Tract 8904.03, Kendall County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17093890404","Census Tract 8904.04, Kendall County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17093890501","Census Tract 8905.01, Kendall County, Illinois","14","0","0","0","0","0","14","0","0","14",
"1400000US17093890502","Census Tract 8905.02, Kendall County, Illinois","2","0","0","0","0","0","2","0","0","2",
"1400000US17093890601","Census Tract 8906.01, Kendall County, Illinois","6","0","0","0","0","0","6","0","0","6",
"1400000US17093890602","Census Tract 8906.02, Kendall County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17093890701","Census Tract 8907.01, Kendall County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17093890702","Census Tract 8907.02, Kendall County, Illinois","18","0","0","0","0","0","18","0","0","18",
"1400000US17093890703","Census Tract 8907.03, Kendall County, Illinois","5","0","0","0","0","0","5","0","0","5",
"1400000US17095000100","Census Tract 1, Knox County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17095000200","Census Tract 2, Knox County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17095000300","Census Tract 3, Knox County, Illinois","169","70","0","0","70","0","99","0","0","99",
"1400000US17095000400","Census Tract 4, Knox County, Illinois","188","177","0","0","177","0","11","0","0","11",
"1400000US17095000500","Census Tract 5, Knox County, Illinois","1688","1688","1589","0","99","0","0","0","0","0",
"1400000US17095000600","Census Tract 6, Knox County, Illinois","109","67","0","0","67","0","42","0","0","42",
"1400000US17095000700","Census Tract 7, Knox County, Illinois","20","0","0","0","0","0","20","0","0","20",
"1400000US17095000800","Census Tract 8, Knox County, Illinois","1084","115","115","0","0","0","969","969","0","0",
"1400000US17095000900","Census Tract 9, Knox County, Illinois","53","14","0","0","14","0","39","21","0","18",
"1400000US17095001000","Census Tract 10, Knox County, Illinois","78","23","0","23","0","0","55","0","0","55",
"1400000US17095001100","Census Tract 11, Knox County, Illinois","82","0","0","0","0","0","82","0","0","82",
"1400000US17095001200","Census Tract 12, Knox County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17095001300","Census Tract 13, Knox County, Illinois","113","113","0","0","113","0","0","0","0","0",
"1400000US17095001400","Census Tract 14, Knox County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17095001500","Census Tract 15, Knox County, Illinois","23","0","0","0","0","0","23","0","0","23",
"1400000US17095001600","Census Tract 16, Knox County, Illinois","12","0","0","0","0","0","12","0","0","12",
"1400000US17097860103","Census Tract 8601.03, Lake County, Illinois","30","0","0","0","0","0","30","0","0","30",
"1400000US17097860104","Census Tract 8601.04, Lake County, Illinois","95","0","0","0","0","0","95","0","0","95",
"1400000US17097860105","Census Tract 8601.05, Lake County, Illinois","121","121","0","0","121","0","0","0","0","0",
"1400000US17097860106","Census Tract 8601.06, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097860200","Census Tract 8602, Lake County, Illinois","170","170","0","0","170","0","0","0","0","0",
"1400000US17097860301","Census Tract 8603.01, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097860302","Census Tract 8603.02, Lake County, Illinois","7","0","0","0","0","0","7","0","0","7",
"1400000US17097860400","Census Tract 8604, Lake County, Illinois","17","0","0","0","0","0","17","0","0","17",
"1400000US17097860500","Census Tract 8605, Lake County, Illinois","20","0","0","0","0","0","20","0","0","20",
"1400000US17097860600","Census Tract 8606, Lake County, Illinois","22","0","0","0","0","0","22","0","0","22",
"1400000US17097860805","Census Tract 8608.05, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097860806","Census Tract 8608.06, Lake County, Illinois","1","0","0","0","0","0","1","0","0","1",
"1400000US17097860807","Census Tract 8608.07, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097860808","Census Tract 8608.08, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097860809","Census Tract 8608.09, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097860811","Census Tract 8608.11, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097860812","Census Tract 8608.12, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097860813","Census Tract 8608.13, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097860903","Census Tract 8609.03, Lake County, Illinois","61","61","0","0","61","0","0","0","0","0",
"1400000US17097860905","Census Tract 8609.05, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097860906","Census Tract 8609.06, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097860907","Census Tract 8609.07, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097860908","Census Tract 8609.08, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097861007","Census Tract 8610.07, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097861008","Census Tract 8610.08, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097861009","Census Tract 8610.09, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097861010","Census Tract 8610.10, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097861011","Census Tract 8610.11, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097861012","Census Tract 8610.12, Lake County, Illinois","90","90","0","90","0","0","0","0","0","0",
"1400000US17097861013","Census Tract 8610.13, Lake County, Illinois","161","103","0","0","103","0","58","0","0","58",
"1400000US17097861014","Census Tract 8610.14, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097861105","Census Tract 8611.05, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097861106","Census Tract 8611.06, Lake County, Illinois","3","0","0","0","0","0","3","0","0","3",
"1400000US17097861107","Census Tract 8611.07, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097861108","Census Tract 8611.08, Lake County, Illinois","11","0","0","0","0","0","11","0","0","11",
"1400000US17097861201","Census Tract 8612.01, Lake County, Illinois","123","123","0","0","123","0","0","0","0","0",
"1400000US17097861202","Census Tract 8612.02, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097861301","Census Tract 8613.01, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097861303","Census Tract 8613.03, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097861304","Census Tract 8613.04, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097861402","Census Tract 8614.02, Lake County, Illinois","1","0","0","0","0","0","1","0","0","1",
"1400000US17097861403","Census Tract 8614.03, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097861404","Census Tract 8614.04, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097861504","Census Tract 8615.04, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097861505","Census Tract 8615.05, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097861506","Census Tract 8615.06, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097861507","Census Tract 8615.07, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097861508","Census Tract 8615.08, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097861509","Census Tract 8615.09, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097861510","Census Tract 8615.10, Lake County, Illinois","86","86","0","0","86","0","0","0","0","0",
"1400000US17097861603","Census Tract 8616.03, Lake County, Illinois","7","0","0","0","0","0","7","0","0","7",
"1400000US17097861604","Census Tract 8616.04, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097861607","Census Tract 8616.07, Lake County, Illinois","113","105","0","0","105","0","8","0","0","8",
"1400000US17097861608","Census Tract 8616.08, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097861609","Census Tract 8616.09, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097861610","Census Tract 8616.10, Lake County, Illinois","31","0","0","0","0","0","31","0","0","31",
"1400000US17097861611","Census Tract 8616.11, Lake County, Illinois","50","50","0","0","50","0","0","0","0","0",
"1400000US17097861701","Census Tract 8617.01, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097861702","Census Tract 8617.02, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097861803","Census Tract 8618.03, Lake County, Illinois","13","13","0","13","0","0","0","0","0","0",
"1400000US17097861804","Census Tract 8618.04, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097861901","Census Tract 8619.01, Lake County, Illinois","1","0","0","0","0","0","1","0","0","1",
"1400000US17097861902","Census Tract 8619.02, Lake County, Illinois","39","0","0","0","0","0","39","0","0","39",
"1400000US17097862000","Census Tract 8620, Lake County, Illinois","53","0","0","0","0","0","53","0","0","53",
"1400000US17097862100","Census Tract 8621, Lake County, Illinois","15","0","0","0","0","0","15","0","0","15",
"1400000US17097862200","Census Tract 8622, Lake County, Illinois","626","626","623","3","0","0","0","0","0","0",
"1400000US17097862300","Census Tract 8623, Lake County, Illinois","103","0","0","0","0","0","103","0","0","103",
"1400000US17097862401","Census Tract 8624.01, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097862402","Census Tract 8624.02, Lake County, Illinois","11","11","0","11","0","0","0","0","0","0",
"1400000US17097862501","Census Tract 8625.01, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097862502","Census Tract 8625.02, Lake County, Illinois","173","173","0","0","173","0","0","0","0","0",
"1400000US17097862603","Census Tract 8626.03, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097862604","Census Tract 8626.04, Lake County, Illinois","103","92","0","0","92","0","11","0","0","11",
"1400000US17097862605","Census Tract 8626.05, Lake County, Illinois","274","267","0","0","173","94","7","0","0","7",
"1400000US17097862700","Census Tract 8627, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097862800","Census Tract 8628, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097862901","Census Tract 8629.01, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097862902","Census Tract 8629.02, Lake County, Illinois","18","0","0","0","0","0","18","0","0","18",
"1400000US17097863003","Census Tract 8630.03, Lake County, Illinois","5695","0","0","0","0","0","5695","0","5695","0",
"1400000US17097863004","Census Tract 8630.04, Lake County, Illinois","354","0","0","0","0","0","354","291","0","63",
"1400000US17097863005","Census Tract 8630.05, Lake County, Illinois","4501","0","0","0","0","0","4501","0","4501","0",
"1400000US17097863006","Census Tract 8630.06, Lake County, Illinois","883","0","0","0","0","0","883","0","883","0",
"1400000US17097863100","Census Tract 8631, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097863201","Census Tract 8632.01, Lake County, Illinois","35","25","0","25","0","0","10","0","0","10",
"1400000US17097863202","Census Tract 8632.02, Lake County, Illinois","91","91","0","0","91","0","0","0","0","0",
"1400000US17097863300","Census Tract 8633, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097863400","Census Tract 8634, Lake County, Illinois","1041","0","0","0","0","0","1041","1041","0","0",
"1400000US17097863500","Census Tract 8635, Lake County, Illinois","67","65","0","0","65","0","2","0","0","2",
"1400000US17097863601","Census Tract 8636.01, Lake County, Illinois","54","48","0","0","48","0","6","0","0","6",
"1400000US17097863603","Census Tract 8636.03, Lake County, Illinois","125","100","0","0","100","0","25","0","0","25",
"1400000US17097863604","Census Tract 8636.04, Lake County, Illinois","11","0","0","0","0","0","11","0","0","11",
"1400000US17097863701","Census Tract 8637.01, Lake County, Illinois","12","0","0","0","0","0","12","0","0","12",
"1400000US17097863702","Census Tract 8637.02, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097863801","Census Tract 8638.01, Lake County, Illinois","256","106","0","2","104","0","150","0","0","150",
"1400000US17097863902","Census Tract 8639.02, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097863903","Census Tract 8639.03, Lake County, Illinois","13","0","0","0","0","0","13","0","0","13",
"1400000US17097863904","Census Tract 8639.04, Lake County, Illinois","16","0","0","0","0","0","16","0","0","16",
"1400000US17097864001","Census Tract 8640.01, Lake County, Illinois","205","0","0","0","0","0","205","186","0","19",
"1400000US17097864002","Census Tract 8640.02, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097864105","Census Tract 8641.05, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097864106","Census Tract 8641.06, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097864107","Census Tract 8641.07, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097864108","Census Tract 8641.08, Lake County, Illinois","42","0","0","0","0","0","42","0","0","42",
"1400000US17097864109","Census Tract 8641.09, Lake County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17097864110","Census Tract 8641.10, Lake County, Illinois","1","0","0","0","0","0","1","0","0","1",
