"GEO_ID","NAME","P4_001N","P4_002N","P4_003N","P4_004N","P4_005N","P4_006N","P4_007N","P4_008N","P4_009N","P4_010N","P4_011N","P4_012N","P4_013N","P4_014N","P4_015N","P4_016N","P4_017N","P4_018N","P4_019N","P4_020N","P4_021N","P4_022N","P4_023N","P4_024N","P4_025N","P4_026N","P4_027N","P4_028N","P4_029N","P4_030N","P4_031N","P4_032N","P4_033N","P4_034N","P4_035N","P4_036N","P4_037N","P4_038N","P4_039N","P4_040N","P4_041N","P4_042N","P4_043N","P4_044N","P4_045N","P4_046N","P4_047N","P4_048N","P4_049N","P4_050N","P4_051N","P4_052N","P4_053N","P4_054N","P4_055N","P4_056N","P4_057N","P4_058N","P4_059N","P4_060N","P4_061N","P4_062N","P4_063N","P4_064N","P4_065N","P4_066N","P4_067N","P4_068N","P4_069N","P4_070N","P4_071N","P4_072N","P4_073N",
"1400000US17031190200","Census Tract 1902, Cook County, Illinois","4277","3350","927","889","638","115","5","117","0","14","38","38","2","9","8","2","8","7","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031190300","Census Tract 1903, Cook County, Illinois","4514","3036","1478","1435","1183","101","9","116","0","26","43","37","7","3","13","0","7","1","0","1","2","2","0","0","1","0","0","6","0","2","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031190401","Census Tract 1904.01, Cook County, Illinois","3335","2174","1161","1122","830","79","2","194","4","13","39","31","3","8","10","2","3","0","0","2","0","1","0","0","1","0","1","7","0","1","0","0","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031190402","Census Tract 1904.02, Cook County, Illinois","4110","2806","1304","1269","957","129","3","175","0","5","35","30","0","4","15","1","7","0","0","0","0","0","0","0","0","3","0","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031190601","Census Tract 1906.01, Cook County, Illinois","3239","2704","535","517","339","93","5","70","0","10","18","10","4","1","1","0","1","3","0","0","0","0","0","0","0","0","0","8","0","0","0","5","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031190602","Census Tract 1906.02, Cook County, Illinois","4002","3262","740","714","494","133","2","77","1","7","26","25","5","12","5","0","1","0","0","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031190701","Census Tract 1907.01, Cook County, Illinois","2184","1761","423","391","263","79","1","42","1","5","32","27","7","6","5","0","3","0","4","0","2","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031190702","Census Tract 1907.02, Cook County, Illinois","3595","3111","484","470","292","128","0","36","1","13","14","14","4","6","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031190800","Census Tract 1908, Cook County, Illinois","5096","4366","730","696","492","112","0","73","0","19","34","30","5","2","4","0","15","3","0","0","0","0","0","0","1","0","0","4","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031190900","Census Tract 1909, Cook County, Illinois","1518","1213","305","298","193","52","0","49","0","4","7","3","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","4","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031191000","Census Tract 1910, Cook County, Illinois","1772","1573","199","193","120","46","8","18","0","1","6","6","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031191100","Census Tract 1911, Cook County, Illinois","5436","4770","666","640","361","205","9","53","1","11","26","23","2","6","9","0","5","0","0","0","0","0","0","0","1","0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031191200","Census Tract 1912, Cook County, Illinois","2737","2533","204","186","125","35","5","6","0","15","18","12","0","3","1","1","2","0","1","0","1","0","0","0","3","0","0","6","3","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031191301","Census Tract 1913.01, Cook County, Illinois","3816","3167","649","627","225","266","1","106","0","29","22","19","6","1","0","0","0","4","1","0","2","1","0","2","0","0","2","2","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031191302","Census Tract 1913.02, Cook County, Illinois","3530","3078","452","437","214","157","0","50","3","13","15","14","6","1","3","0","0","0","0","0","2","0","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031200100","Census Tract 2001, Cook County, Illinois","3203","2361","842","799","617","88","1","90","0","3","43","41","9","5","10","2","8","0","0","1","1","0","0","0","5","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031200200","Census Tract 2002, Cook County, Illinois","3854","3197","657","622","423","125","7","60","0","7","35","35","8","6","7","1","9","0","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031200300","Census Tract 2003, Cook County, Illinois","1572","1317","255","233","172","40","1","16","0","4","22","17","6","0","6","0","1","2","2","0","0","0","0","0","0","0","0","3","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0",
"1400000US17031200401","Census Tract 2004.01, Cook County, Illinois","2723","2384","339","324","176","116","2","25","0","5","15","9","4","2","0","0","0","0","0","0","3","0","0","0","0","0","0","6","1","0","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031200402","Census Tract 2004.02, Cook County, Illinois","3186","2766","420","393","240","105","3","35","0","10","27","24","8","4","7","0","4","0","0","0","0","0","0","0","0","1","0","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031210100","Census Tract 2101, Cook County, Illinois","3329","1313","2016","1920","1579","92","1","230","0","18","96","85","11","26","27","0","17","1","0","0","3","0","0","0","0","0","0","10","1","0","0","5","0","0","0","2","0","0","0","0","0","0","0","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031210400","Census Tract 2104, Cook County, Illinois","2298","1435","863","828","647","86","2","78","0","15","35","34","10","2","20","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031210501","Census Tract 2105.01, Cook County, Illinois","2928","1429","1499","1427","1183","116","12","97","2","17","72","67","20","10","15","1","16","0","2","0","2","0","0","1","0","0","0","4","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031210502","Census Tract 2105.02, Cook County, Illinois","3288","1707","1581","1498","1285","94","4","99","1","15","83","77","27","6","21","2","13","0","4","0","0","0","0","0","1","3","0","5","2","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031210601","Census Tract 2106.01, Cook County, Illinois","2249","1112","1137","1074","819","74","5","165","1","10","63","58","15","7","20","0","12","0","2","0","1","0","0","0","0","1","0","5","2","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031210602","Census Tract 2106.02, Cook County, Illinois","3423","1831","1592","1519","1243","137","4","130","0","5","73","67","15","7","25","0","17","0","0","0","0","2","0","0","1","0","0","6","1","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031210700","Census Tract 2107, Cook County, Illinois","3293","1486","1807","1730","1499","68","2","154","0","7","77","77","8","18","23","0","23","1","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031210800","Census Tract 2108, Cook County, Illinois","843","413","430","409","346","18","0","42","0","3","21","20","0","5","6","0","3","0","2","0","0","1","0","0","3","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031210900","Census Tract 2109, Cook County, Illinois","2630","1017","1613","1524","1241","100","10","153","1","19","89","87","21","16","12","0","32","2","0","0","4","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031220300","Census Tract 2203, Cook County, Illinois","1925","409","1516","1442","1268","50","2","115","0","7","74","73","17","11","25","0","19","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031220400","Census Tract 2204, Cook County, Illinois","2217","575","1642","1585","1413","47","4","114","0","7","57","57","13","6","14","0","9","0","4","0","1","2","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031220500","Census Tract 2205, Cook County, Illinois","2407","567","1840","1767","1518","109","3","114","0","23","73","72","6","2","34","0","21","4","0","0","2","0","0","0","1","2","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031220601","Census Tract 2206.01, Cook County, Illinois","1446","484","962","908","805","40","0","51","0","12","54","52","10","8","22","0","10","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031220602","Census Tract 2206.02, Cook County, Illinois","4214","1315","2899","2755","2330","225","0","179","1","20","144","139","24","25","59","0","24","5","0","0","0","0","0","0","0","2","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031220701","Census Tract 2207.01, Cook County, Illinois","2421","1380","1041","983","825","85","0","66","0","7","58","55","25","2","13","2","12","0","0","0","0","0","0","0","0","1","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031220702","Census Tract 2207.02, Cook County, Illinois","2947","1497","1450","1372","1127","130","2","96","0","17","78","70","21","11","27","0","6","1","0","1","0","0","0","0","0","3","0","7","3","0","0","1","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031220901","Census Tract 2209.01, Cook County, Illinois","2213","1471","742","698","492","145","3","46","1","11","44","41","6","13","4","0","13","0","3","0","0","0","0","2","0","0","0","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0",
"1400000US17031220902","Census Tract 2209.02, Cook County, Illinois","2280","1542","738","704","622","53","0","24","0","5","34","31","6","8","4","0","11","0","2","0","0","0","0","0","0","0","0","3","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031221000","Census Tract 2210, Cook County, Illinois","1971","986","985","937","773","107","6","42","0","9","48","48","11","3","20","0","8","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031221100","Census Tract 2211, Cook County, Illinois","3824","1490","2334","2225","1867","205","10","139","0","4","109","107","18","26","36","0","20","4","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031221200","Census Tract 2212, Cook County, Illinois","2453","698","1755","1685","1468","111","1","98","0","7","70","66","12","7","21","2","18","1","0","0","2","0","0","3","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031221300","Census Tract 2213, Cook County, Illinois","2704","768","1936","1858","1599","97","1","152","2","7","78","75","14","9","36","0","11","0","1","0","1","0","0","0","3","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031221400","Census Tract 2214, Cook County, Illinois","2929","1007","1922","1836","1587","63","2","166","5","13","86","84","15","7","29","0","10","3","6","0","13","0","0","0","0","1","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
