"GEO_ID","NAME","H1_001N","H1_002N","H1_003N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Occupied"," !!Total:!!Vacant",
"1400000US17031170400","Census Tract 1704, Cook County, Illinois","1573","1538","35",
"1400000US17031170500","Census Tract 1705, Cook County, Illinois","2068","1981","87",
"1400000US17031170600","Census Tract 1706, Cook County, Illinois","977","952","25",
"1400000US17031170700","Census Tract 1707, Cook County, Illinois","1187","1142","45",
"1400000US17031170800","Census Tract 1708, Cook County, Illinois","1452","1399","53",
"1400000US17031170900","Census Tract 1709, Cook County, Illinois","656","621","35",
"1400000US17031171000","Census Tract 1710, Cook County, Illinois","2714","2589","125",
"1400000US17031171100","Census Tract 1711, Cook County, Illinois","1371","1312","59",
"1400000US17031180100","Census Tract 1801, Cook County, Illinois","2325","2206","119",
"1400000US17031190100","Census Tract 1901, Cook County, Illinois","850","780","70",
"1400000US17031190200","Census Tract 1902, Cook County, Illinois","1777","1704","73",
"1400000US17031190300","Census Tract 1903, Cook County, Illinois","2023","1917","106",
"1400000US17031190401","Census Tract 1904.01, Cook County, Illinois","1321","1253","68",
"1400000US17031190402","Census Tract 1904.02, Cook County, Illinois","1771","1648","123",
"1400000US17031190601","Census Tract 1906.01, Cook County, Illinois","1265","1209","56",
"1400000US17031190602","Census Tract 1906.02, Cook County, Illinois","1529","1458","71",
"1400000US17031190701","Census Tract 1907.01, Cook County, Illinois","1010","928","82",
"1400000US17031190702","Census Tract 1907.02, Cook County, Illinois","1616","1508","108",
"1400000US17031190800","Census Tract 1908, Cook County, Illinois","2173","2077","96",
"1400000US17031190900","Census Tract 1909, Cook County, Illinois","708","669","39",
"1400000US17031191000","Census Tract 1910, Cook County, Illinois","740","691","49",
"1400000US17031191100","Census Tract 1911, Cook County, Illinois","2342","2200","142",
"1400000US17031191200","Census Tract 1912, Cook County, Illinois","1137","1049","88",
"1400000US17031191301","Census Tract 1913.01, Cook County, Illinois","1592","1499","93",
"1400000US17031191302","Census Tract 1913.02, Cook County, Illinois","1495","1402","93",
"1400000US17031200100","Census Tract 2001, Cook County, Illinois","1446","1352","94",
"1400000US17031200200","Census Tract 2002, Cook County, Illinois","1790","1657","133",
"1400000US17031200300","Census Tract 2003, Cook County, Illinois","687","640","47",
"1400000US17031200401","Census Tract 2004.01, Cook County, Illinois","1123","1047","76",
"1400000US17031200402","Census Tract 2004.02, Cook County, Illinois","1408","1313","95",
"1400000US17031210100","Census Tract 2101, Cook County, Illinois","1758","1674","84",
"1400000US17031210400","Census Tract 2104, Cook County, Illinois","1213","1101","112",
"1400000US17031210501","Census Tract 2105.01, Cook County, Illinois","1629","1457","172",
"1400000US17031210502","Census Tract 2105.02, Cook County, Illinois","1687","1525","162",
"1400000US17031210601","Census Tract 2106.01, Cook County, Illinois","1171","1074","97",
"1400000US17031210602","Census Tract 2106.02, Cook County, Illinois","1842","1681","161",
"1400000US17031210700","Census Tract 2107, Cook County, Illinois","1730","1600","130",
"1400000US17031210800","Census Tract 2108, Cook County, Illinois","447","420","27",
"1400000US17031210900","Census Tract 2109, Cook County, Illinois","1469","1381","88",
"1400000US17031220300","Census Tract 2203, Cook County, Illinois","1080","1021","59",
"1400000US17031220400","Census Tract 2204, Cook County, Illinois","1234","1139","95",
"1400000US17031220500","Census Tract 2205, Cook County, Illinois","1619","1313","306",
"1400000US17031220601","Census Tract 2206.01, Cook County, Illinois","799","744","55",
"1400000US17031220602","Census Tract 2206.02, Cook County, Illinois","2704","2557","147",
"1400000US17031220701","Census Tract 2207.01, Cook County, Illinois","1235","1138","97",
"1400000US17031220702","Census Tract 2207.02, Cook County, Illinois","1600","1460","140",
"1400000US17031220901","Census Tract 2209.01, Cook County, Illinois","1157","1059","98",
"1400000US17031220902","Census Tract 2209.02, Cook County, Illinois","1130","1022","108",
"1400000US17031221000","Census Tract 2210, Cook County, Illinois","1081","993","88",
"1400000US17031221100","Census Tract 2211, Cook County, Illinois","2147","2005","142",
"1400000US17031221200","Census Tract 2212, Cook County, Illinois","1398","1311","87",
"1400000US17031221300","Census Tract 2213, Cook County, Illinois","1650","1521","129",
"1400000US17031221400","Census Tract 2214, Cook County, Illinois","1687","1595","92",
"1400000US17031221500","Census Tract 2215, Cook County, Illinois","1593","1469","124",
"1400000US17031221600","Census Tract 2216, Cook County, Illinois","1574","1468","106",
"1400000US17031222200","Census Tract 2222, Cook County, Illinois","1053","986","67",
"1400000US17031222500","Census Tract 2225, Cook County, Illinois","633","596","37",
"1400000US17031222600","Census Tract 2226, Cook County, Illinois","815","737","78",
"1400000US17031222700","Census Tract 2227, Cook County, Illinois","968","895","73",
"1400000US17031222800","Census Tract 2228, Cook County, Illinois","447","412","35",
"1400000US17031222900","Census Tract 2229, Cook County, Illinois","444","395","49",
"1400000US17031230100","Census Tract 2301, Cook County, Illinois","718","673","45",
"1400000US17031230200","Census Tract 2302, Cook County, Illinois","731","678","53",
"1400000US17031230300","Census Tract 2303, Cook County, Illinois","341","295","46",
"1400000US17031230400","Census Tract 2304, Cook County, Illinois","801","737","64",
"1400000US17031230500","Census Tract 2305, Cook County, Illinois","1264","1175","89",
"1400000US17031230600","Census Tract 2306, Cook County, Illinois","2518","2264","254",
"1400000US17031230700","Census Tract 2307, Cook County, Illinois","2228","2043","185",
"1400000US17031230800","Census Tract 2308, Cook County, Illinois","447","409","38",
"1400000US17031230900","Census Tract 2309, Cook County, Illinois","2113","1919","194",
"1400000US17031231100","Census Tract 2311, Cook County, Illinois","435","396","39",
"1400000US17031231200","Census Tract 2312, Cook County, Illinois","2381","2104","277",
"1400000US17031231500","Census Tract 2315, Cook County, Illinois","2471","2124","347",
"1400000US17031240200","Census Tract 2402, Cook County, Illinois","849","815","34",
"1400000US17031240300","Census Tract 2403, Cook County, Illinois","686","640","46",
"1400000US17031240500","Census Tract 2405, Cook County, Illinois","1380","1327","53",
"1400000US17031240600","Census Tract 2406, Cook County, Illinois","687","648","39",
"1400000US17031240700","Census Tract 2407, Cook County, Illinois","718","660","58",
"1400000US17031240800","Census Tract 2408, Cook County, Illinois","801","736","65",
"1400000US17031240900","Census Tract 2409, Cook County, Illinois","622","571","51",
"1400000US17031241000","Census Tract 2410, Cook County, Illinois","1008","920","88",
"1400000US17031241100","Census Tract 2411, Cook County, Illinois","1808","1637","171",
"1400000US17031241200","Census Tract 2412, Cook County, Illinois","893","824","69",
"1400000US17031241300","Census Tract 2413, Cook County, Illinois","852","796","56",
"1400000US17031241400","Census Tract 2414, Cook County, Illinois","2918","2716","202",
"1400000US17031241500","Census Tract 2415, Cook County, Illinois","1581","1463","118",
"1400000US17031241600","Census Tract 2416, Cook County, Illinois","1951","1800","151",
"1400000US17031242000","Census Tract 2420, Cook County, Illinois","2606","2458","148",
"1400000US17031242100","Census Tract 2421, Cook County, Illinois","2115","2011","104",
"1400000US17031242200","Census Tract 2422, Cook County, Illinois","2200","2077","123",
"1400000US17031242300","Census Tract 2423, Cook County, Illinois","1947","1786","161",
"1400000US17031242400","Census Tract 2424, Cook County, Illinois","1618","1500","118",
"1400000US17031242500","Census Tract 2425, Cook County, Illinois","1742","1643","99",
"1400000US17031242600","Census Tract 2426, Cook County, Illinois","2876","2685","191",
"1400000US17031242700","Census Tract 2427, Cook County, Illinois","900","819","81",
"1400000US17031242800","Census Tract 2428, Cook County, Illinois","743","700","43",
"1400000US17031242900","Census Tract 2429, Cook County, Illinois","989","917","72",
"1400000US17031243000","Census Tract 2430, Cook County, Illinois","1124","1029","95",
"1400000US17031243100","Census Tract 2431, Cook County, Illinois","1029","952","77",
"1400000US17031243200","Census Tract 2432, Cook County, Illinois","1111","1045","66",
"1400000US17031243300","Census Tract 2433, Cook County, Illinois","1333","1261","72",
"1400000US17031243400","Census Tract 2434, Cook County, Illinois","1597","1459","138",
"1400000US17031243500","Census Tract 2435, Cook County, Illinois","3017","2692","325",
"1400000US17031250200","Census Tract 2502, Cook County, Illinois","985","904","81",
"1400000US17031250300","Census Tract 2503, Cook County, Illinois","1932","1724","208",
"1400000US17031250400","Census Tract 2504, Cook County, Illinois","2343","2152","191",
"1400000US17031250500","Census Tract 2505, Cook County, Illinois","2911","2798","113",
"1400000US17031250600","Census Tract 2506, Cook County, Illinois","1494","1384","110",
"1400000US17031250700","Census Tract 2507, Cook County, Illinois","2471","2223","248",
"1400000US17031250800","Census Tract 2508, Cook County, Illinois","943","853","90",
"1400000US17031251000","Census Tract 2510, Cook County, Illinois","473","420","53",
"1400000US17031251100","Census Tract 2511, Cook County, Illinois","1899","1700","199",
"1400000US17031251200","Census Tract 2512, Cook County, Illinois","1387","1251","136",
"1400000US17031251300","Census Tract 2513, Cook County, Illinois","1962","1800","162",
"1400000US17031251400","Census Tract 2514, Cook County, Illinois","1862","1705","157",
"1400000US17031251500","Census Tract 2515, Cook County, Illinois","1742","1564","178",
"1400000US17031251600","Census Tract 2516, Cook County, Illinois","1382","1227","155",
"1400000US17031251700","Census Tract 2517, Cook County, Illinois","513","446","67",
"1400000US17031251800","Census Tract 2518, Cook County, Illinois","2080","1849","231",
"1400000US17031251900","Census Tract 2519, Cook County, Illinois","2245","2022","223",
"1400000US17031252000","Census Tract 2520, Cook County, Illinois","2673","2449","224",
"1400000US17031252101","Census Tract 2521.01, Cook County, Illinois","775","700","75",
"1400000US17031252102","Census Tract 2521.02, Cook County, Illinois","2605","2335","270",
"1400000US17031252201","Census Tract 2522.01, Cook County, Illinois","1171","1058","113",
"1400000US17031252202","Census Tract 2522.02, Cook County, Illinois","2019","1823","196",
"1400000US17031260100","Census Tract 2601, Cook County, Illinois","936","854","82",
"1400000US17031260200","Census Tract 2602, Cook County, Illinois","524","370","154",
"1400000US17031260300","Census Tract 2603, Cook County, Illinois","691","619","72",
"1400000US17031260400","Census Tract 2604, Cook County, Illinois","614","513","101",
"1400000US17031260500","Census Tract 2605, Cook County, Illinois","743","644","99",
"1400000US17031260600","Census Tract 2606, Cook County, Illinois","875","726","149",
"1400000US17031260700","Census Tract 2607, Cook County, Illinois","721","612","109",
"1400000US17031260800","Census Tract 2608, Cook County, Illinois","1051","888","163",
"1400000US17031260900","Census Tract 2609, Cook County, Illinois","616","498","118",
"1400000US17031261000","Census Tract 2610, Cook County, Illinois","980","849","131",
"1400000US17031270500","Census Tract 2705, Cook County, Illinois","713","622","91",
"1400000US17031271200","Census Tract 2712, Cook County, Illinois","506","415","91",
"1400000US17031271300","Census Tract 2713, Cook County, Illinois","448","384","64",
"1400000US17031271400","Census Tract 2714, Cook County, Illinois","718","629","89",
"1400000US17031271500","Census Tract 2715, Cook County, Illinois","600","531","69",
"1400000US17031271800","Census Tract 2718, Cook County, Illinois","386","338","48",
"1400000US17031280100","Census Tract 2801, Cook County, Illinois","5084","4756","328",
"1400000US17031280400","Census Tract 2804, Cook County, Illinois","556","534","22",
"1400000US17031280800","Census Tract 2808, Cook County, Illinois","533","486","47",
"1400000US17031280900","Census Tract 2809, Cook County, Illinois","460","421","39",
"1400000US17031281900","Census Tract 2819, Cook County, Illinois","4994","4585","409",
"1400000US17031282700","Census Tract 2827, Cook County, Illinois","1162","1052","110",
"1400000US17031282800","Census Tract 2828, Cook County, Illinois","825","740","85",
"1400000US17031283100","Census Tract 2831, Cook County, Illinois","1446","1360","86",
"1400000US17031283200","Census Tract 2832, Cook County, Illinois","808","755","53",
"1400000US17031283800","Census Tract 2838, Cook County, Illinois","1717","1650","67",
"1400000US17031290900","Census Tract 2909, Cook County, Illinois","1702","1437","265",
"1400000US17031291200","Census Tract 2912, Cook County, Illinois","973","850","123",
"1400000US17031291600","Census Tract 2916, Cook County, Illinois","428","354","74",
"1400000US17031292200","Census Tract 2922, Cook County, Illinois","1227","1036","191",
"1400000US17031292400","Census Tract 2924, Cook County, Illinois","924","745","179",
